date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-09-28,6.3,1.92,3.2,0.1,,,84,70.5,68.5,53,-1.6,-3,-3,-4.5,14,6.67,8.5,3,,,103.14,103.05,103.04,102.94,94.97,94.86,94.86,94.74,,,,,2,1.6,1.7,1.4,14.8,0,0,0,0,0,,,,07:29:00,19:20:00,11.85,7.48,19.33,2,3,5,5,-5,-4,,,,,,,,,,,,,
2019-09-27,4.9,1.22,2.35,-0.2,,-5,95,78.7,79,63,4,-2.2,-0.4,-4.9,21,12.79,13,5,31,2,102.93,102.15,102.08,101.22,94.73,94.05,93.99,93.24,,,,,1.9,1.5,1.4,1,15.7,0,0,0,0,0.9,,,,07:28:00,19:22:00,11.9,7.47,19.37,2,2,4,4,-2,-2,,,,,,,,,,,,,
2019-09-26,10.9,7.32,7.75,4.6,,,94,87.5,83,72,6.5,5.3,5.1,3.7,23,12.21,12,1,39,31,101.16,100.6,100.75,100.33,93.19,92.71,92.84,92.48,,,,,1.9,1.6,1.6,1.3,10.2,0,2.8,0.8,0,11.7,,,,07:26:00,19:25:00,11.98,7.43,19.42,1,1,9,9,1,2,,,,,,,,,,,,,
2019-09-25,14.4,10.88,11.35,8.3,,,80,62.7,63.5,47,5.7,3.8,4,2.4,25,14.62,12.5,0,44,30,101.47,101.26,101.12,100.77,93.55,93.36,93.23,92.9,,,,,1.9,1.7,1.7,1.5,6.7,0,6.3,4.3,1.4,0,,,,07:24:00,19:27:00,12.05,7.4,19.45,3,3,15,15,7,7,,,,,,,,,,,,,
2019-09-24,16.2,11.27,11.5,6.8,,,89,61,62,35,6,3.4,3,0,29,16.42,17,5,56,31,101.22,100.89,100.92,100.63,93.33,93.02,93.06,92.78,,,,,2.1,1.9,1.8,1.6,6.5,0,6.5,4.5,1.5,0,,,,07:22:00,19:30:00,12.13,7.37,19.5,3,3,16,16,7,8,,,,,,,,,,,,,
2019-09-23,15.6,11.96,11.89,8.2,,,83,61.3,58.5,34,8.4,4.2,4,-0.3,27,14.62,15.5,4,49,34,100.77,100.63,100.52,100.28,92.95,92.82,92.75,92.55,,,,,2.3,1.9,1.8,1.4,6.1,0,6.9,4.9,1.9,0,,,,07:21:00,19:32:00,12.18,7.35,19.53,4,4,17,17,8,8,,,,,,,,,,,,,
2019-09-22,24.2,15.83,15.85,7.5,,,91,60.8,62,33,9,7.3,7.3,5.7,16,5,9,2,33,28,100.6,100.42,100.37,100.14,92.8,92.65,92.61,92.41,,,,,2.7,1.8,1.9,1.1,2.1,0,10.8,8.8,5.8,0,,,,07:19:00,19:34:00,12.25,7.32,19.57,5,5,22,22,9,10,,,,,,,,,,,,,
2019-09-21,22.4,12.87,13.5,4.6,,,91,69.1,65.5,40,9.1,6.6,6.3,3.5,17,9.54,10,3,33,25,101.42,101.01,101.01,100.6,93.5,93.14,93.14,92.78,,,,,2.4,1.7,1.8,1.3,4.5,0,8.5,6.5,3.5,0,,,,07:17:00,19:37:00,12.33,7.28,19.62,5,5,20,20,8,9,,,,,,,,,,,,,
2019-09-20,17.8,13.28,13.05,8.3,,,92,67,67,42,9.9,6.8,7,4.2,23,13.62,14,5,41,32,101.41,101.09,101.09,100.77,93.52,93.24,93.24,92.97,,,,,1.9,1.5,1.4,1,5,0,8.1,6,3,0.3,,,,07:15:00,19:39:00,12.4,7.25,19.65,4,4,16,16,6,6,,,,,,,,,,,,,
2019-09-19,19.9,12.24,12.2,4.5,,,97,72.2,70.5,44,8.2,6.7,6.3,4.5,18,10.33,11,4,27,18,101.49,101.2,101.16,100.84,93.59,93.32,93.3,93.01,,,,,2.6,1.9,1.9,1.2,5.8,0,7.2,5.2,2.2,0,,,,07:14:00,19:42:00,12.47,7.23,19.7,4,4,19,19,10,10,,,,,,,,,,,,,
2019-09-18,18.4,11.68,11.75,5.1,,,96,71.8,70,44,7.9,6.1,6.3,4.8,10,4.21,5,0,,,101.52,101.32,101.3,101.08,93.62,93.42,93.41,93.2,,,,,2.6,2,2,1.4,6.2,0,6.8,4.8,1.8,0,,,,07:12:00,19:44:00,12.53,7.2,19.73,3,4,17,17,6,6,,,,,,,,,,,,,
2019-09-17,18.3,12.64,13.45,8.6,,,97,75.5,69.5,42,10.6,7.9,7.5,4.5,13,5.12,6.5,0,,,101.07,100.88,100.89,100.71,93.18,93.04,93.03,92.89,,,,,2,1.8,1.8,1.5,4.5,0,8.4,6.5,3.5,0.4,,,,07:10:00,19:47:00,12.62,7.17,19.78,3,3,17,17,4,4,,,,,,,,,,,,,
2019-09-16,18.7,14.13,14.64,10.6,,,94,77.2,73,52,11.2,9.9,9.4,7.6,14,8.08,8.5,3,,,100.77,100.55,100.53,100.29,92.96,92.76,92.74,92.53,,,,,2,1.6,1.5,1,3.4,0,9.6,7.6,4.6,0.3,,,,07:08:00,19:49:00,12.68,7.13,19.82,4,4,20,20,9,10,,,,,,,,,,,,,
2019-09-15,21.6,14.84,15.1,8.6,,,92,72.4,69.5,47,11.8,9.5,9.7,7.5,10,4.71,5.5,1,,,100.45,100.37,100.37,100.29,92.66,92.59,92.59,92.52,,,,,2.5,2,2,1.5,2.9,0,10.1,8.1,5.1,0,,,,07:07:00,19:52:00,12.75,7.12,19.87,5,5,22,22,11,11,,,,,,,,,,,,,
2019-09-14,20.7,13.5,14.2,7.7,,,94,73.4,71,48,9.5,8.4,8.3,7.1,11,5.21,6.5,2,,,100.91,100.65,100.67,100.43,93.09,92.83,92.86,92.62,,,,,2.6,1.8,2,1.3,3.8,0,9.2,7.2,4.2,0,,,,07:05:00,19:54:00,12.82,7.08,19.9,5,5,21,21,9,10,,,,,,,,,,,,,
2019-09-13,21.2,15.04,15.85,10.5,,,89,70,68.5,48,11.3,9.3,9.6,7.9,15,8.83,8,1,,,101.09,100.97,101,100.91,93.28,93.16,93.18,93.09,,,,,2,1.6,1.6,1.2,2.1,0,10.8,8.8,5.8,0,,,,07:03:00,19:57:00,12.9,7.05,19.95,4,4,18,18,9,11,,,,,,,,,,,,,
2019-09-12,21.5,13.96,14,6.5,,,92,71,69.5,47,11.3,8.3,8.3,5.3,16,10.92,11,6,,,102.19,101.83,101.68,101.16,94.21,93.9,93.77,93.33,,,,,2,1.4,1.5,1,4,0,9,7,4,0,,,,07:01:00,19:59:00,12.97,7.02,19.98,5,5,21,21,10,12,,,,,,,,,,,,,
2019-09-11,15,10.83,11.7,8.4,,,96,81.7,81.5,67,8.6,7.7,7.7,6.8,17,12.92,13,9,27,15,102.39,102.3,102.3,102.21,94.38,94.3,94.31,94.23,,,,,1.4,1.2,1.2,1,6.3,0,6.7,4.7,1.7,0.2,,,,07:00:00,20:01:00,13.02,7,20.02,4,4,14,14,7,8,,,,,,,,,,,,,
2019-09-10,10.6,9.21,9.5,8.4,,,96,91.8,88.5,81,8.7,7.9,8,7.3,16,12.75,11.5,7,,,102.38,102.22,102.21,102.04,94.36,94.22,94.21,94.06,,,,,1,1,1,1,8.5,0,4.5,2.5,0,2.4,,,,06:58:00,20:04:00,13.1,6.97,20.07,2,2,11,11,8,8,,,,,,,,,,,,,
2019-09-09,13.1,10.51,11.39,9.7,,,97,94.1,91,85,10.3,9.6,9.6,8.9,20,14.88,15.5,11,34,8,102.02,101.81,101.85,101.68,94.05,93.86,93.89,93.73,,,,,1.3,1,1.1,1,6.6,0,6.4,4.4,1.4,2.5,,,,06:56:00,20:06:00,13.17,6.93,20.1,3,3,12,12,8,9,,,,,,,,,,,,,
2019-09-08,14.8,10.89,12.35,9.9,,,97,93.8,91.5,86,11.4,9.9,10.3,9.2,24,17.71,18,12,37,7,101.79,101.72,101.72,101.64,93.9,93.81,93.83,93.76,,,,,1.6,1.1,1.3,1,5.7,0,7.3,5.3,2.4,5.1,,,,06:55:00,20:09:00,13.23,6.92,20.15,1,2,13,14,9,11,,,,,,,,,,,,,
2019-09-07,23.4,16.6,17.35,11.3,26,,86,72.2,68.5,51,14.3,11.4,11.1,7.8,18,9.92,10.5,3,32,3,101.95,101.75,101.75,101.55,94.08,93.89,93.89,93.7,,,,,3.1,2,2.2,1.4,0.6,0,12.3,10.3,7.3,0,,,,06:53:00,20:11:00,13.3,6.88,20.18,5,6,22,23,12,12,,,,,,,,,,,,,
2019-09-06,22,15.94,16.55,11.1,,,83,64.1,64,45,9.7,8.9,8.8,7.9,24,12.54,13.5,3,36,15,102.48,102.26,102.22,101.96,94.56,94.35,94.32,94.09,,,,,2.3,2.1,2,1.7,1.4,0,11.6,9.6,6.5,0,,,,06:51:00,20:14:00,13.38,6.85,20.23,5,6,23,23,11,12,,,,,,,,,,,,,
2019-09-05,22.5,16.32,16.55,10.6,,,87,64.1,62.5,38,11,8.9,8.4,5.9,17,10.96,9.5,2,30,26,102.46,102.19,102.08,101.71,94.53,94.3,94.21,93.89,,,,,2.3,1.8,1.8,1.3,1.4,0,11.6,9.6,6.5,0,,,,06:49:00,20:16:00,13.45,6.82,20.27,6,6,23,23,11,11,,,,,,,,,,,,,
2019-09-04,24.7,17.95,18.75,12.8,27,,84,67.5,64,44,15.2,11.6,12.4,9.6,27,9.42,15.5,4,44,33,101.61,101.16,101.29,100.97,93.8,93.37,93.5,93.2,,,,,2.4,2,2,1.6,0,0.8,13.8,11.8,8.8,0.2,,,,06:48:00,20:18:00,13.5,6.8,20.3,6,6,25,25,11,13,,,,,,,,,,,,,
2019-09-03,24.9,17.17,16.85,8.8,26,,92,64.6,65.5,39,11.7,9.6,9.7,7.6,12,5.79,6.5,1,,,101.71,101.53,101.43,101.15,93.84,93.68,93.61,93.37,,,,,2.7,2,2,1.3,1.1,0,11.8,9.8,6.8,0,,,,06:46:00,20:21:00,13.58,6.77,20.35,7,7,24,24,11,13,,,,,,,,,,,,,
2019-09-02,21,15.43,16.45,11.9,,,98,72.1,70.5,43,12.4,9.7,9.8,7.3,30,13.12,15,0,45,31,101.66,101.42,101.43,101.19,93.77,93.56,93.55,93.34,,,,,2.2,1.7,1.6,1.1,1.6,0,11.4,9.4,6.5,0.2,,,,06:44:00,20:23:00,13.65,6.73,20.38,6,6,19,19,8,8,,,,,,,,,,,,,
2019-09-01,16.9,12.53,11.95,7,,,99,86.8,85.5,72,11.9,10.2,9.3,6.8,19,8.75,10,1,,,102.13,101.87,101.74,101.35,94.16,93.94,93.83,93.5,,,,,2.1,1.7,1.7,1.3,6,0,7,5,2,0,,,,06:42:00,20:26:00,13.73,6.7,20.43,4,4,17,17,12,12,,,,,,,,,,,,,
2019-08-31,15.9,11.51,12.55,9.2,,,98,91.3,89,80,11.8,10.1,10.2,8.7,7,3.33,3.5,0,,,102.17,102.07,102.08,101.99,94.2,94.11,94.12,94.04,,,,,1.9,1.5,1.6,1.2,5.5,0,7.5,5.5,2.5,2.1,,,,06:41:00,20:28:00,13.78,6.68,20.47,3,3,15,15,8,9,,,,,,,,,,,,,
2019-08-30,13.7,11.8,11.85,10,,,96,85.8,85,74,11,9.5,9.7,8.3,13,6.96,7.5,2,,,102.21,102.11,102.12,102.04,94.24,94.17,94.19,94.14,,,,,2.4,2.1,2,1.6,6.2,0,6.8,4.8,1.8,5.3,,,,06:39:00,20:30:00,13.85,6.65,20.5,3,5,18,18,8,10,,,,,,,,,,,,,
2019-08-29,18.9,12.8,12.45,6,,,94,68.9,69.5,45,8.1,6.7,6.5,5,11,4.08,5.5,0,,,102.29,102.16,102.17,102.04,94.34,94.21,94.23,94.12,,,,,2.2,1.8,1.8,1.4,5.5,0,7.5,5.5,2.5,0,,,,06:37:00,20:33:00,13.93,6.62,20.55,3,6,17,17,9,10,,,,,,,,,,,,,
2019-08-28,19.3,14.48,14.9,10.5,,,91,63.7,65,39,12.8,7.1,8.4,4,31,16.58,18,5,49,31,102.05,101.55,101.62,101.2,94.12,93.69,93.76,93.39,,,,,1.8,1.6,1.6,1.4,3.1,0,9.9,7.9,4.9,5.8,,,,06:35:00,20:35:00,14,6.58,20.58,6,6,19,19,5,7,,,,,,,,,,,,,
2019-08-27,21.5,14.14,13.1,4.7,,,92,64.3,65.5,39,11.2,6.7,7.5,3.9,21,8.79,11.5,2,33,20,102.25,101.78,101.72,101.18,94.29,93.87,93.83,93.36,,,,,2.6,2,2,1.5,4.9,0,8.1,6.1,3.1,0,,,,06:34:00,20:37:00,14.05,6.57,20.62,5,6,22,22,10,12,,,,,,,,,,,,,
2019-08-26,18.1,12.99,13.9,9.7,,,80,65,63,46,8.6,6.3,7,5.4,27,16.92,17.5,8,56,32,102.23,101.9,101.93,101.62,94.28,93.99,94.02,93.76,,,,,1.8,1.5,1.5,1.2,4.1,0,8.9,6.9,3.9,0.6,,,,06:32:00,20:40:00,14.13,6.53,20.67,5,5,18,18,4,6,,,,,,,,,,,,,
2019-08-25,20.8,15.13,15.25,9.7,,,91,65.2,66,41,9.2,8,7.7,6.2,23,14,13.5,4,41,31,101.63,101.16,101.25,100.88,93.77,93.33,93.42,93.07,,,,,1.7,1.4,1.4,1.1,2.8,0,10.2,8.2,5.2,0,,,,06:30:00,20:42:00,14.2,6.5,20.7,6,6,20,20,9,9,,,,,,,,,,,,,
2019-08-24,22.9,15.45,16.54,10.2,,,99,80,71,43,14.2,11.5,11.4,8.7,17,6.75,9,1,33,33,100.84,100.71,100.73,100.63,93.04,92.91,92.96,92.87,,,,,2,1.6,1.6,1.1,1.5,0,11.5,9.5,6.5,0.8,,,,06:28:00,20:44:00,14.27,6.47,20.73,6,6,22,22,8,13,,,,,,,,,,,,,
2019-08-23,20.6,14.86,14.5,8.4,,,95,70.3,73.5,52,13.9,9.2,9.5,5.1,29,15.29,15,1,49,17,101.7,101.17,101.09,100.48,93.81,93.35,93.39,92.97,,,,,2.2,1.8,1.7,1.2,3.5,0,9.5,7.5,4.5,2.4,,,,06:27:00,20:47:00,14.33,6.45,20.78,4,6,21,21,5,13,,,,,,,,,,,,,
2019-08-22,21.1,16.76,15.75,10.4,,,81,58.3,57.5,34,15.1,7.8,8.9,2.8,27,13.42,15.5,4,41,32,101.76,101.16,101.01,100.26,93.87,93.37,93.24,92.61,,,,,2.2,1.9,1.8,1.5,2.2,0,10.8,8.8,5.8,0,,,,06:25:00,20:49:00,14.4,6.42,20.82,6,6,20,20,7,10,,,,,,,,,,,,,
2019-08-21,27.7,20.91,21.3,14.9,30,,71,54.1,57.5,44,14.8,11.1,10.7,6.6,30,20.88,16.5,3,45,16,101.56,100.88,100.92,100.28,93.77,93.14,93.18,92.6,,,,,2.6,2.1,2.1,1.6,0,3.3,16.3,14.3,11.3,0,,,,06:23:00,20:51:00,14.47,6.38,20.85,6,7,28,28,15,16,,,,,,,,,,,,,
2019-08-20,24.2,17.23,16.64,9.1,26,,96,67.9,71.5,47,12.5,10.6,10.6,8.6,25,14.42,13,1,39,16,102.09,101.92,101.85,101.61,94.17,94.04,93.99,93.8,,,,,2.4,2,2,1.7,1.4,0,11.6,9.6,6.6,0,,,,06:21:00,20:53:00,14.53,6.35,20.88,6,6,23,23,8,14,,,,,,,,,,,,,
2019-08-19,18.5,13.09,14.3,10.1,,,95,82,78.5,62,11,9.9,10.1,9.1,12,5.88,7,2,,,101.98,101.49,101.52,101.05,94.05,93.59,93.62,93.19,,,,,2.6,1.8,1.8,1.1,3.7,0,9.3,7.3,4.3,1.8,,,,06:20:00,20:56:00,14.6,6.33,20.93,5,5,17,17,7,8,,,,,,,,,,,,,
2019-08-18,15.2,11.79,11.95,8.7,,,91,76.3,75.5,60,9.2,7.6,7.1,5,14,7.67,7.5,1,,,101.16,100.87,100.89,100.61,93.26,93.01,93.03,92.8,,,,,2,1.6,1.6,1.3,6,0,7,5,2,2.2,,,,06:18:00,20:58:00,14.67,6.3,20.97,5,5,17,17,10,10,,,,,,,,,,,,,
2019-08-17,16.7,12.09,12.14,7.6,,,84,62.5,64.5,45,6.5,4.8,4.6,2.7,15,10.5,9,3,,,101.44,101.06,101.05,100.65,93.53,93.18,93.17,92.82,,,,,1.6,1.3,1.3,1,5.9,0,7.1,5.1,2.1,0,,,,06:16:00,21:00:00,14.73,6.27,21,6,6,18,18,10,10,,,,,,,,,,,,,
2019-08-16,16.1,13.54,12.95,9.8,,,81,71.2,68.5,56,12.4,8.4,8.3,4.3,34,22.38,21.5,9,56,31,101.44,101.07,101.06,100.67,93.55,93.26,93.25,92.95,,,,,1.7,1.4,1.4,1.1,5,0,8,6,3,0.3,,,,06:14:00,21:02:00,14.8,6.23,21.03,3,5,14,15,6,7,,,,,,,,,,,,,
2019-08-15,25.7,19.77,20.75,15.8,27,,87,61.9,64,41,14,11.8,12.1,10.2,22,13.71,15,8,35,34,101.44,101.17,101.13,100.82,93.66,93.4,93.37,93.08,,,,,2.6,2.1,2.2,1.8,0,2.8,15.8,13.8,10.8,0.3,,,,06:13:00,21:04:00,14.85,6.22,21.07,7,7,25,25,12,14,,,,,,,,,,,,,
2019-08-14,25,17.91,17.14,9.3,26,,94,65.2,64.5,35,12.6,10.3,10.4,8.2,17,9.96,10.5,4,34,27,101.98,101.67,101.71,101.43,94.09,93.83,93.84,93.6,,,,,2.5,2,1.9,1.3,0.9,0,12.1,10.1,7.1,0,,,,06:11:00,21:06:00,14.92,6.18,21.1,6,6,24,24,14,15,,,,,,,,,,,,,
2019-08-13,21.6,16.2,17.35,13.1,,,97,77,74,51,13.1,11.8,11.6,10,14,9.12,8,2,,,102.15,102.05,102.07,101.98,94.24,94.16,94.17,94.11,,,,,2,1.5,1.6,1.1,0.6,0,12.3,10.3,7.3,5,,,,06:09:00,21:08:00,14.98,6.15,21.13,4,4,18,18,11,11,,,,,,,,,,,,,
2019-08-12,17.6,15.08,15.2,12.8,,,90,78.3,78,66,12.4,11.2,11.5,10.6,11,6.75,7.5,4,,,102.03,101.9,101.88,101.74,94.13,94,93.99,93.85,,,,,1.9,1.6,1.6,1.2,2.8,0,10.2,8.2,5.2,0,,,,06:07:00,21:10:00,15.05,6.12,21.17,5,5,19,20,12,12,,,,,,,,,,,,,
2019-08-11,15.9,14.05,13.8,11.7,,,87,75.8,76,65,11.8,9.8,10.2,8.6,17,11.67,11,5,,,101.93,101.77,101.81,101.7,94.03,93.88,93.91,93.79,,,,,1.4,1.2,1.2,1,4.2,0,8.8,6.8,3.8,0.3,,,,06:06:00,21:13:00,15.12,6.1,21.22,4,4,18,18,10,12,,,,,,,,,,,,,
2019-08-10,16.6,13.52,13.4,10.2,,,81,69.7,70.5,60,9.7,8,8,6.3,15,8.71,9,3,,,102.28,102.13,102.11,101.93,94.32,94.19,94.17,94.02,,,,,1.3,1.1,1.1,1,4.6,0,8.4,6.4,3.4,0,,,,06:04:00,21:15:00,15.18,6.07,21.25,6,7,18,18,9,10,,,,,,,,,,,,,
2019-08-09,16.7,13.75,14.05,11.4,,,94,76.7,77.5,61,14.2,9.6,10.9,7.6,19,13.83,14,9,33,35,102.14,101.79,101.78,101.41,94.2,93.91,93.91,93.62,,,,,1.7,1,1.4,1,4,0,9.1,7,4,4,,,,06:02:00,21:17:00,15.25,6.03,21.28,6,6,17,17,7,10,,,,,,,,,,,,,
2019-08-08,26.3,19.92,20.5,14.7,30,,89,70.7,71,53,16.4,14.2,13.9,11.5,17,9.21,10.5,4,38,32,101.51,101.27,101.28,101.04,93.71,93.49,93.49,93.28,,,,,3.1,2.1,2.2,1.4,0,2.5,15.5,13.5,10.5,0,,,,06:01:00,21:19:00,15.3,6.02,21.32,7,7,23,23,15,15,,,,,,,,,,,,,
2019-08-07,23.6,16.82,16.6,9.6,25,,98,71.7,71,44,14.4,11.1,11.8,9.2,11,6.79,6.5,2,,,101.89,101.65,101.67,101.45,94,93.79,93.81,93.61,,,,,2.5,1.6,1.8,1,1.4,0,11.6,9.6,6.6,0,,,,05:59:00,21:21:00,15.37,5.98,21.35,7,8,21,21,13,14,,,,,,,,,,,,,
2019-08-06,18.7,15.68,15.45,12.2,,,94,73.9,74,54,15.4,10.7,11.8,8.2,15,10.21,10,5,,,102,101.86,101.78,101.56,94.11,94,93.94,93.77,,,,,1.3,1.1,1.1,1,2.5,0,10.4,8.4,5.5,2.4,,,,05:57:00,21:22:00,15.42,5.95,21.37,5,5,20,20,11,11,,,,,,,,,,,,,
2019-08-05,27,19.56,20.05,13.1,30,,92,68.4,67.5,43,15.4,13,13.2,11,27,11.92,15.5,4,44,3,101.69,101.5,101.48,101.27,93.88,93.71,93.68,93.49,,,,,1.7,1.4,1.4,1.1,0,2,15.1,13.1,10.1,3.8,,,,05:56:00,21:24:00,15.47,5.93,21.4,5,7,25,26,14,15,,,,,,,,,,,,,
2019-08-04,24.6,18.46,18.3,12,26,,88,63.1,66,44,12.5,10.8,10.9,9.3,21,12.83,13.5,6,36,28,101.86,101.76,101.77,101.68,93.99,93.92,93.92,93.85,,,,,1.8,1.5,1.4,1.1,0,0.3,13.3,11.3,8.3,0,,,,05:54:00,21:26:00,15.53,5.9,21.43,7,7,24,24,14,15,,,,,,,,,,,,,
2019-08-03,21.1,17.01,17.55,14,,,91,71,72.5,54,15.5,11.4,12.4,9.4,27,14.46,15.5,4,45,28,101.78,101.61,101.51,101.25,93.93,93.79,93.72,93.5,,,,,2.1,1.9,1.8,1.5,0.4,0,12.6,10.6,7.5,0,,,,05:52:00,21:28:00,15.6,5.87,21.47,6,6,19,19,12,12,,,,,,,,,,,,,
2019-08-02,28.2,20.95,22.1,16,34,,98,80,75.5,53,19.7,17,17.2,14.7,17,9.5,10.5,4,57,35,101.32,101.14,101.06,100.81,93.54,93.39,93.31,93.09,,,,,2.9,2.1,2.1,1.4,0,4.1,17.1,15.1,12.1,4.7,,,,05:51:00,21:30:00,15.65,5.85,21.5,7,7,28,30,13,15,,,,,,,,,,,,,
2019-08-01,24.4,18.79,19.1,13.8,28,,97,79.6,79,61,17,15,15.1,13.2,34,9.33,18.5,3,42,7,101.86,101.56,101.58,101.3,94.02,93.75,93.77,93.52,,,,,2.7,2.3,2.4,2,0,1.1,14.1,12.1,9.1,8.1,,,,05:49:00,21:32:00,15.72,5.82,21.53,7,7,25,25,16,16,,,,,,,,,,,,,
2019-07-31,24.4,17.75,17.75,11.1,27,,98,76.5,74.5,51,14.5,13,12.7,10.8,25,9.75,12.5,0,38,34,101.78,101.63,101.58,101.39,93.94,93.79,93.8,93.66,,,,,2.6,2,2,1.4,0.2,0,12.8,10.8,7.8,1.7,,,,05:47:00,21:33:00,15.77,5.78,21.55,7,7,25,25,15,15,,,,,,,,,,,,,
2019-07-30,21.4,17.48,17.35,13.3,26,,93,78.5,74.5,56,17.2,13.6,14.2,11.1,15,7.79,8.5,2,,,101.31,101.18,101.18,101.06,93.62,93.4,93.46,93.29,,,,,2.5,2.1,2,1.5,0.6,0,12.3,10.3,7.3,0,,,,05:46:00,21:35:00,15.82,5.77,21.58,7,7,23,23,11,13,,,,,,,,,,,,,
2019-07-29,23.8,17.93,18.55,13.3,26,,95,69.8,65.5,36,14.1,11.7,10.6,7.1,14,7.75,9,4,,,101.73,101.49,101.49,101.25,93.88,93.67,93.66,93.44,,,,,2.6,1.9,1.9,1.2,0,0.6,13.6,11.6,8.6,2.3,,,,05:44:00,21:37:00,15.88,5.73,21.62,7,7,24,24,13,13,,,,,,,,,,,,,
2019-07-28,22.2,16.75,17.6,13,,,87,73.8,70.5,54,13.6,11.9,12.2,10.8,24,13.04,14,4,39,28,101.9,101.67,101.49,101.09,94.02,93.8,93.65,93.29,,,,,1.5,1.3,1.2,1,0.4,0,12.6,10.6,7.6,0.6,,,,05:42:00,21:39:00,15.95,5.7,21.65,7,7,22,22,13,13,,,,,,,,,,,,,
2019-07-27,25.6,17.39,19.2,12.8,28,,93,73.5,71.5,50,15.4,12.3,12.9,10.5,28,14.04,14.5,1,50,29,101.16,100.9,100.83,100.49,93.34,93.15,93.07,92.81,,,,,2.3,1.9,1.9,1.5,0,1.2,14.2,12.2,9.2,25.6,,,,05:41:00,21:40:00,15.98,5.68,21.67,4,5,23,23,13,14,,,,,,,,,,,,,
2019-07-26,26.9,20.21,18.95,11,29,,86,55.2,61,36,12.5,10.3,10.3,8.1,15,9.46,9.5,4,31,24,101.49,101.32,101.27,101.05,93.69,93.53,93.51,93.32,,,,,2.5,1.9,1.8,1.2,0,0.9,13.9,11.9,8.9,0,,,,05:39:00,21:42:00,16.05,5.65,21.7,7,7,27,27,14,14,,,,,,,,,,,,,
2019-07-25,22.7,16.77,17.5,12.3,,,86,60.5,63,40,10.4,8.6,8.2,6.1,35,25.96,20,5,61,31,101.37,100.93,100.94,100.51,93.53,93.13,93.13,92.74,,,,,2,1.6,1.7,1.4,0.5,0,12.5,10.5,7.5,1.8,,,,05:38:00,21:43:00,16.08,5.63,21.72,7,7,22,22,12,15,,,,,,,,,,,,,
2019-07-24,23.4,18.36,18,12.6,29,,93,81,81,69,19.2,14.9,14.8,10.5,32,18.58,16.5,1,51,27,100.93,100.57,100.6,100.27,93.26,92.87,92.92,92.59,,,,,2.5,2.2,2.2,1.9,0,0,13,11,8,1.4,,,,05:36:00,21:45:00,16.15,5.6,21.75,3,3,21,23,13,19,,,,,,,,,,,,,
2019-07-23,29.6,23.18,22.55,15.5,35,,93,71,71,49,19.5,17.1,17.1,14.6,14,7.38,8,2,,,101.66,101.42,101.34,101.02,93.88,93.67,93.61,93.33,,,,,3.1,2.4,2.4,1.7,0,4.5,17.6,15.6,12.6,0,,,,05:35:00,21:46:00,16.18,5.58,21.77,8,8,31,31,19,19,,,,,,,,,,,,,
2019-07-22,27.4,21.3,21.04,14.7,31,,78,61.2,62.5,47,15.6,13.2,13.1,10.6,27,16.67,17,7,39,18,101.92,101.8,101.79,101.66,94.1,94,93.99,93.89,,,,,2.5,2.1,2.1,1.7,0,3,16,14,11,0,,,,05:33:00,21:48:00,16.25,5.55,21.8,8,8,28,28,15,15,,,,,,,,,,,,,
2019-07-21,25.4,19.45,18.7,12,28,,97,69.4,73,49,14.6,13.1,13.1,11.6,23,12.67,12.5,2,38,17,102.24,102.11,102.08,101.91,94.38,94.26,94.24,94.1,,,,,2.7,2.4,2.3,1.9,0,0.7,13.7,11.7,8.7,0,,,,05:32:00,21:49:00,16.28,5.53,21.82,7,7,25,26,14,15,,,,,,,,,,,,,
2019-07-20,23.5,17.8,17.95,12.4,27,,96,73.8,70,44,15,12.6,12.6,10.2,14,8.21,9,4,,,102.06,101.85,101.79,101.52,94.19,93.99,93.94,93.68,,,,,2.7,2,2,1.4,0.1,0,12.9,10.9,8,1.1,,,,05:30:00,21:50:00,16.33,5.5,21.83,7,7,22,23,12,12,,,,,,,,,,,,,
